chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
0,Gemini,Attr Prompting,3,0.1480009347200394,0.7,0.15199906527996063
1,Gemini,Attr Prompting,8,0.9883862342685461,0.011613765731453896,0.0
2,Gemini,Attr Prompting,10,0.02591306120157244,0.2259130612015724,0.7481738775968552
3,Gemini,Attr Prompting,3,0.10277206599712374,0.4027720659971237,0.4944558680057526
4,Gemini,Attr Prompting,10,0.1487868815660477,0.7,0.15121311843395233
5,Gemini,Attr Prompting,5,0.01506105959415438,0.21506105959415434,0.7698778808116913
6,Gemini,Attr Prompting,3,0.1067658454179764,0.40676584541797633,0.48646830916404726
7,Gemini,Attr Prompting,10,0.14238821864128115,0.7,0.15761178135871887
8,Gemini,Attr Prompting,8,0.055493542551994346,0.2554935425519943,0.6890129148960114
9,Gemini,Attr Prompting,10,0.09531658291816714,0.2953165829181671,0.6093668341636658
10,Gemini,Attr Prompting,5,0.13082593083381655,0.7,0.16917406916618347
11,Gemini,Attr Prompting,6,0.04727468788623812,0.24727468788623808,0.7054506242275238
12,Gemini,Attr Prompting,6,0.012091332674026511,0.21209133267402647,0.775817334651947
13,Gemini,Attr Prompting,8,0.15048789381980898,0.7,0.14951210618019103
14,Gemini,Attr Prompting,6,0.0,0.015189558267593384,0.9848104417324066
15,Gemini,Attr Prompting,7,0.14126654863357546,0.7,0.15873345136642455
16,Gemini,Attr Prompting,3,0.0,0.021288633346557617,0.9787113666534424
17,Gemini,Attr Prompting,7,0.09307614862918856,0.2930761486291885,0.6138477027416229
18,Gemini,Attr Prompting,10,0.0,0.03190913796424866,0.9680908620357513
19,Gemini,Attr Prompting,6,0.14446415901184084,0.7,0.15553584098815917
20,Gemini,Attr Prompting,4,0.13976689577102663,0.7,0.16023310422897338
21,Gemini,Attr Prompting,5,0.15007228553295138,0.7,0.14992771446704864
22,Gemini,Attr Prompting,6,0.09682088494300845,0.2968208849430084,0.6063582301139832
23,Gemini,Attr Prompting,4,0.0,0.07459163665771484,0.9254083633422852
24,Gemini,Attr Prompting,10,0.13179008066654208,0.7,0.16820991933345794
25,Gemini,Attr Prompting,9,0.11477200090885165,0.4147720009088516,0.4704559981822968
26,Gemini,Attr Prompting,8,0.0,0.03317350149154663,0.9668264985084534
27,Gemini,Attr Prompting,7,0.13950666189193728,0.7,0.16049333810806274
28,Gemini,Attr Prompting,6,0.13458155989646914,0.7,0.16541844010353088
29,Gemini,Attr Prompting,6,0.0,0.10220536589622498,0.897794634103775
30,Gemini,Attr Prompting,5,0.12645415365695956,0.7,0.17354584634304046
31,Gemini,Attr Prompting,7,0.051826009154319785,0.25182600915431974,0.6963479816913605
32,Gemini,Attr Prompting,5,0.1358386665582657,0.7,0.1641613334417343
33,Gemini,Attr Prompting,7,0.0,0.16476896405220032,0.8352310359477997
34,Gemini,Attr Prompting,4,0.0,0.05817499756813049,0.9418250024318695
35,Gemini,Attr Prompting,3,0.05713867545127871,0.25713867545127866,0.6857226490974426
36,Gemini,Attr Prompting,4,0.10338338613510134,0.4033833861351013,0.4932332277297974
37,Gemini,Attr Prompting,8,0.14293623864650729,0.7,0.15706376135349273
38,Gemini,Attr Prompting,8,0.14455840885639193,0.7,0.1554415911436081
39,Gemini,Attr Prompting,4,0.0,0.10089793801307678,0.8991020619869232
40,Gemini,Attr Prompting,4,0.045996838808059715,0.24599683880805967,0.7080063223838806
41,Gemini,Attr Prompting,5,0.1205983102321625,0.42059831023216243,0.45880337953567507
42,Gemini,Attr Prompting,10,0.05816124528646471,0.25816124528646467,0.6836775094270706
43,Gemini,Attr Prompting,10,0.14962821602821352,0.7,0.1503717839717865
44,Gemini,Attr Prompting,3,0.023540967702865623,0.22354096770286558,0.7529180645942688
45,Gemini,Attr Prompting,5,0.06968829929828646,0.2696882992982864,0.6606234014034271
46,Gemini,Attr Prompting,7,0.023343199491500877,0.22334319949150083,0.7533136010169983
47,Gemini,Attr Prompting,6,0.14401462078094485,0.7,0.15598537921905517
48,Gemini,Attr Prompting,7,0.15147882103919985,0.7,0.14852117896080017
49,Gemini,Attr Prompting,5,0.04702419936656954,0.2470241993665695,0.705951601266861
50,Gemini,Attr Prompting,3,0.1480009347200394,0.7,0.15199906527996063
51,Gemini,Attr Prompting,8,0.9883862342685461,0.011613765731453896,0.0
52,Gemini,Attr Prompting,10,0.02591306120157244,0.2259130612015724,0.7481738775968552
53,Gemini,Attr Prompting,3,0.10277206599712374,0.4027720659971237,0.4944558680057526
54,Gemini,Attr Prompting,10,0.1487868815660477,0.7,0.15121311843395233
55,Gemini,Attr Prompting,5,0.01506105959415438,0.21506105959415434,0.7698778808116913
56,Gemini,Attr Prompting,3,0.1067658454179764,0.40676584541797633,0.48646830916404726
57,Gemini,Attr Prompting,10,0.14238821864128115,0.7,0.15761178135871887
58,Gemini,Attr Prompting,8,0.055493542551994346,0.2554935425519943,0.6890129148960114
59,Gemini,Attr Prompting,10,0.09531658291816714,0.2953165829181671,0.6093668341636658
60,Gemini,Attr Prompting,5,0.13082593083381655,0.7,0.16917406916618347
61,Gemini,Attr Prompting,6,0.04727468788623812,0.24727468788623808,0.7054506242275238
62,Gemini,Attr Prompting,6,0.012091332674026511,0.21209133267402647,0.775817334651947
63,Gemini,Attr Prompting,8,0.15048789381980898,0.7,0.14951210618019103
64,Gemini,Attr Prompting,6,0.0,0.015189558267593384,0.9848104417324066
65,Gemini,Attr Prompting,7,0.14126654863357546,0.7,0.15873345136642455
66,Gemini,Attr Prompting,3,0.0,0.021288633346557617,0.9787113666534424
67,Gemini,Attr Prompting,7,0.09307614862918856,0.2930761486291885,0.6138477027416229
68,Gemini,Attr Prompting,10,0.0,0.03190913796424866,0.9680908620357513
69,Gemini,Attr Prompting,6,0.14446415901184084,0.7,0.15553584098815917
70,Gemini,Attr Prompting,4,0.13976689577102663,0.7,0.16023310422897338
71,Gemini,Attr Prompting,5,0.15007228553295138,0.7,0.14992771446704864
